  30   36   32   26   27   78   25   33   48   34   40   43   49   54   84   78   71   69   66   79   58   80  112   87   90  108  133  109  102  132  131  133  116  195  328  224  219  467  613 1010 1010  214 1010  334  190 1010  296  248 1010 1010  191 1010 1010  204 1010  891  619 1010 1010  230  233 1010  495  292 1010 1010 1010  247 1010  325 1010 1010  350 1010 1010 1010  247 1010 1010 1010  405 1010 1010  309 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010
  37   30   33   31   53   29   32   70   22   93   67   60   73   63   77   92   82   94  147  272  277  207  189  910  271  795 1010 1010  275 1010  710 1010  718 1010  510 1010 1010  276  239 1010  317 1010  317 1010  262  243 1010 1010 1010  204  253 1010  277 1010 1010  360 1010  634  287 1010 1010  313 1010  277 1010 1010  287  292 1010 1010  275  277 1010 1010 1010  115 1010   78  115  915  542  399   82  628   96  820  773  474  466  460  702  561  574  548  611  791  511  532  711  691
  51   31   46   46   41   36   51   59   73   68   61   69   66   83  102   92   99   83   87  118  125  193 1010  199 1010 1010  405  713 1010  748  305  418 1010  293 1010  301 1010 1010  253 1010 1010  508 1010  325 1010  230 1010 1010  204  254 1010 1010 1010  217  247 1010 1010 1010  678 1010  343 1010 1010 1010  678 1010 1010  487 1010 1010  390 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010
  38   22   29   29   22   24   33   35   24   27   24   24   32   35   28   36   30   27   48   43   50   37   44   53   88   88  119  103  163  126  509 1010 1010 1010 1010  646  800  641 1010 1010  195  751  247 1010 1010  294  204  842 1010  290  312 1010 1010 1010  287  365 1010 1010 1010  204  262 1010  276 1010 1010  252  244 1010  991 1010  244 1010 1010  279  261 1010 1010  431 1010  599 1010 1010   87 1010   78  115 1010   82   85  115  953  648  107  737  397  607  541  414  569  646
  26   34   33   42   36   28   37   21   42   30   30   40   32   28   24   29   31   43   21   32   28   33   65   32   82   69   77   93   86   90   77  102  110  124   88  106  272  158  137  147  202  166  669  251  148 1010  321  248 1010  282  691 1010 1010  212 1010 1010  225  255 1010  939  269 1010 1010  252  331 1010  361 1010  363 1010  493  241 1010 1010  277 1010 1010  403  232 1010 1010  247 1010 1010  373  468 1010 1010  313 1010  349 1010 1010  287  287 1010 1010  115 1010   78
  30   36   26   56   51   60   93   62  158  106 1010 1010 1010 1010 1010 1010 1010  276  708 1010 1010  206 1010  246  786 1010 1010  389 1010  401 1010  288  333 1010 1010  534 1010 1010  613 1010  247 1010 1010 1010 1010 1010  325 1010 1010  304 1010 1010  897 1010 1010  391 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010
  34   40   86   73   35   53   28   27   68   91 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010
  25   38   43   52   37   33   21   28   43   35   32   39   32  161 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010  573  672 1010  103  484 1010  103 1010  103 1010 1010  412
  26   58   45   27   31   26   42   61   46   39  111   73 1010  527 1010 1010 1010 1010 1010 1010 1010 1010  646 1010 1010  563 1010 1010  205  205  241 1010 1010  359 1010 1010 1010  228  228 1010 1010 1010 1010  232 1010 1010  374 1010  309 1010 1010 1010  308 1010 1010 1010  428 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010
  40   24   62   29   62   97   96 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010  520 1010 1010 1010  435 1010 1010  326 1010 1010  787 1010 1010  710 1010 1010  391 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010
